ID,MP ID,MP name,party,city,row_number,invoice_reference,invoice_issue_date,provider,provider_U,product,purpose,purpose_CAT,payment_date,net_amount,VAT_amount,gross_amount,claimed_amount,links
34,1081,BodorZoltán,JOBBIK,Budapest II.ker.,1.0,14/0897,2014-03-11,Pharma PressNyomdaipari Kft,PHARMA PRESS KFT,Plakátnyomtatás,Közterületi megjelenés,K342,2014-03-12,31200.0,8424.0,39624.0,39624.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
35,1081,BodorZoltán,JOBBIK,Budapest II.ker.,2.0,14/0899,2014-03-11,Pharma PressNyomdaipari Kft,PHARMA PRESS KFT,Plakátnyomtatás,Közterületi megjelenés,K342,2014-03-12,58800.0,15876.0,74676.0,74676.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
36,1081,BodorZoltán,JOBBIK,Budapest II.ker.,3.0,B12SA3518776,2014-03-16,Welltone 1991 Kft,WELLTONE 1991 KFT,Terembérlet,Lakossági fórum,K333,2014-03-17,23622.0,6378.0,30000.0,30000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
37,1081,BodorZoltán,JOBBIK,Budapest II.ker.,4.0,NQ9SB543212,2014-03-27,Mester-Ker Kft,MESTER KER KFT,City-light felület bérlése,Közterületi megjelenés,K342,2014-03-26,315000.0,85050.0,400050.0,400050.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
38,1081,BodorZoltán,JOBBIK,Budapest II.ker.,5.0,14/1114,2014-03-26,Pharma PressNyomdaipari Kft,PHARMA PRESS KFT,Plakátnyomtatás,Lakossági fórumhírdetése,K342,2014-03-31,16000.0,4320.0,20320.0,20320.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
39,1081,BodorZoltán,JOBBIK,Budapest II.ker.,6.0,SZK/00000391/2014,2014-03-14,Liftreklám Kft,LIFTREKLÁM KFT,Relkámfelület bérlése,Közterületi megjelenés,K342,2014-03-14,30415.0,8212.0,38627.0,38627.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
40,1081,BodorZoltán,JOBBIK,Budapest II.ker.,7.0,NQ9SB5453214,2014-03-26,Mester-Ker Kft,MESTER KER KFT,Óriásplakát bérlése,Közterületi megjelenés,K342,2014-03-26,200000.0,54000.0,254000.0,254000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
41,1081,BodorZoltán,JOBBIK,Budapest II.ker.,8.0,NQ9SB5453213,2014-03-24,Mester-Ker Kft,MESTER KER KFT,City-light felület bérlése,Közterületi megjelenés,K342,2014-04-01,80500.0,21735.0,102235.0,102235.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
42,1081,BodorZoltán,JOBBIK,Budapest II.ker.,9.0,NQ9SB5453246,2014-04-01,Mester-Ker Kft,MESTER KER KFT,Óriásplakát nyomtatás,Közterületi megjelenés,K342,2014-04-01,28100.0,7587.0,35687.0,35687.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUkzeHJOT0ZjRVk/view?usp=drivesdk
43,1029,Bóna Zoltán,"FIDESZ,KDNP",Szigetszentmiklós,1.0,0055631,2014-03-10,Stircula Annamária,STIRCULA ANNAMÁRIA,virág dekoráció,"K312, dekorálás",K342,2014-03-10,28740.0,7760.0,36500.0,36500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfSjFFNmppSjBrVzg/view?usp=drivesdk
44,1029,Bóna Zoltán,"FIDESZ,KDNP",Szigetszentmiklós,2.0,N14-003126/14,2014-02-26,West-Graph Kft.,WEST-GRAPH KFT,"plakát nyomás, irodaszer",K342,K342,2014-03-04,382920.0,103388.0,486308.0,486308.0,https://drive.google.com/file/d/0B1ve-jHPt_yfSjFFNmppSjBrVzg/view?usp=drivesdk
45,1029,Bóna Zoltán,"FIDESZ,KDNP",Szigetszentmiklós,3.0,N14-003134/14,2014-03-05,West-Graph Kft.,WEST-GRAPH KFT,"szórólap, kártya",K342,K342,2014-03-05,171000.0,46170.0,217170.0,217170.0,https://drive.google.com/file/d/0B1ve-jHPt_yfSjFFNmppSjBrVzg/view?usp=drivesdk
46,1029,Bóna Zoltán,"FIDESZ,KDNP",Szigetszentmiklós,4.0,N14-003165/14,2014-04-01,West-Graph Kft.,WEST-GRAPH KFT,"szórólap, plakát",K342,K342,2014-04-02,196850.0,53150.0,250000.0,250000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfSjFFNmppSjBrVzg/view?usp=drivesdk
47,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,1.0,S14/001878,2014-03-10,PCT OFFICE Kft,PCT OFFICE KFT,fénymásoló papír,jelöltet népszerűsítő kiadványhoz,K312B,2014-03-10,42914.0,11587.0,54500.0,54500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
48,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,2.0,NQ9SB5256180,2014-03-07,Teleki László Könyvtár és Művelődési Központ,TELEKI KÖNYVTÁR,terembérlet,képviselőjelölt kampányfórum,K333,2014-03-10,20000.0,0.0,20000.0,20000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
49,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,3.0,VL1SA3591921,2014-03-12,St. ÚJ MŰHELY Kft.,ST ÚJ MŰHELY KFT,kampány dekoráció,kampánydekoráció jelöltet népszerűsítő 2 db kisbuszra,K342,2014-03-12,100000.0,27000.0,127000.0,127000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
50,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,4.0,SZ/2014/00093,2014-03-13,CREVOCORP Kft.,CREVOCORP KFT,kampány kiadvány,jelöltet népszerűsítő kampánykiadvány,K342,2014-03-21,396050.0,106934.0,502984.0,502984.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
51,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,5.0,150066387,2014-03-28,Magyar Posta Zrt.,MAGYAR POST ZRT,küldemény forgalmazás,jelöltet népszerűsítő kiadványok terjesztése,K342,2014-03-27,60496.0,16334.0,76830.0,76830.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
52,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,6.0,150066247,2014-03-27,Magyar Posta Zrt.,MAGYAR POST ZRT,küldemény forgalmazás,jelöltet népszerűsítő kiadványok terjeszétes,K342,2014-03-28,85743.0,23151.0,108894.0,108894.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
53,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,7.0,UK1SA9945088,2014-03-31,SALGÓBUSZ Kft.,SALGÓBUSZ KFT,kampány rendezvényre személyszállítás,kampányrendezvényre,K342,2014-03-31,60000.0,16200.0,76200.0,76200.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
54,833,Boldvai László Róbert,"MSZP,EGYÜTT,DK,PM,MLP",Salgótarján,8.0,SZ-2014-00977,2014-04-04,PCT OFFICE Kft.,PCT OFFICE KFT,fénymásoló papír,jelöltet népszerűsítő kiadványhoz,K312B,2014-04-04,25929.0,7001.0,32930.0,32930.0,https://drive.google.com/file/d/0B1ve-jHPt_yfaEpHbUIzWlBPZ2M/view?usp=drivesdk
55,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,1.0,88/2014,2014-03-08,Jeskó Vendéglátóipari Kft.,JESKÓ VENDÉGLÁTÓIPARI KFT,Terembérleti díj,K333 (aktivistatalálkozó),K333,2014-03-08,22047.0,5953.0,28000.0,28000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
56,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,2.0,601000692/1620/00005,2014-03-10,MOL Nyrt.,MOL,Üzemanyag,"K341 (Pápa, Döbrönte, Zirc, Magyargencs, Nemesszalók, Vaszar)",K312D,2014-03-10,5413.0,1462.0,6875.0,6875.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
57,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,3.0,YK2EA7668466,2014-03-05,Pápai Platán Nonprofit Kft.,PÁPAI PLATÁN NONPROFIT KFT,Terembérleti díj,K333 (választási gyűlés),K333,2014-03-05,58268.0,15732.0,74000.0,74000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
59,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,5.0,XX2SA1752094,2014-03-13,Devecseri Városi Könyvtár és Művelődési Ház,DEVECSERI VÁROSI KÖNYVTÁR ÉS MŰVELŐDÉSI HÁZ,Terembérlet,K333 (választási gyűlés),K333,2014-03-18,35000.0,0.0,35000.0,35000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
60,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,6.0,0032001790,2014-03-21,Maraton Lapcsoport-Multivízió Kiadói Kft.,MARATON LAPCSOPORT KFT,Szórólapterjesztés,K337 (szórólap terjesztése),K342,2014-03-19,143500.0,38745.0,182245.0,182245.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
61,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,7.0,760000141/1381/00032,2014-03-25,LUKOIL Magyarország Kft.,LUKOIL,"Üzemanyag (Pápa, Devecser, Zirc, Magyarpolány, Noszlop, Kerta, Tüskevár, Bakonypölöske, Borzavár, Porva, Somlószőlős, Somlóvásárhely)",K341 (Pápa,K312D,2014-03-25,15354.0,4146.0,19500.0,19500.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
62,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,8.0,20140039,2014-03-24,Piros-Kék Kft.,PIROS-KÉK KFT,"Politikai hirdetés szerkesztése és elhelyezése a papa-ma.hu oldalon, plakát nyomtatása, választási szórólap elkészítése","K342 (hirdetés szerkesztése, elhelyezése honlapon, plakát nyomtatása, szórólap elkészítése)",K342,2014-03-26,120000.0,32400.0,152400.0,152400.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
63,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,9.0,XX2SA1752098,2014-03-25,Devecseri Városi Könyvtár és Művelődési Ház,DEVECSERI VÁROSI KÖNYVTÁR ÉS MŰVELŐDÉSI HÁZ,Terembérlet,K333 (aktivistatalálkozó),K333,2014-03-26,15000.0,0.0,15000.0,15000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
58,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,4.0,JOK2-SZ-1099275,2014-03-12,Jókai Mór Városi Könyvtár,Jókai Mór Városi Könyvtár,Fekete és színes nyomtatás,K342 (plakát nyomtatása),K342,2014-03-18,112000.0,30240.0,142240.0,142240.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
64,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,10.0,BI2SA5076668,2014-03-20,Jókai Mór Művelődési és Szabadidő Központ,Jókai Mór Művelődési Központ,Terembér,K333 (aktivistatalálkozó),K333,2014-03-27,28500.0,0.0,28500.0,28500.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
65,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,11.0,OF0SA0706659,2014-03-19,Devecseri Városi Könyvtár és Művelődési Ház,DEVECSERI VÁROSI KÖNYVTÁR ÉS MŰVELŐDÉSI HÁZ,Terembérlet,K333 (aktivistatalálkozó),K333,2014-04-01,7500.0,0.0,7500.0,7500.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
66,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,12.0,OF0SA0706701,2014-03-27,Devecseri Városi Könyvtár és Művelődési Ház,DEVECSERI VÁROSI KÖNYVTÁR ÉS MŰVELŐDÉSI HÁZ,Politikai hirdetés (Új Devecseri Újság),K342 (hirdetés),K342,2014-04-01,30000.0,0.0,30000.0,30000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
68,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,14.0,UKISA6604125,2014-03-25,Varga András,VARGA ANDRÁS,Reklámfilmgyártás,K342 (reklámfilm gyártása),K342,2014-04-01,100000.0,0.0,100000.0,100000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
69,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,15.0,BI2SA5076688,2014-03-31,Jókai Mór Művelődési és Szabadidő Központ,Jókai Mór Művelődési Központ,Terembér,K333 (aktivistatalálkozó),K333,2014-04-02,57000.0,0.0,57000.0,57000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
70,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,16.0,CP3SA0615273,2014-03-31,VINO-TRANS Kft.,VINO-TRANS KFT,Terembérlet,K333 (aktivistatalálkozó),K333,2014-04-04,40000.0,0.0,40000.0,40000.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
71,1101,Dr. Kovács Zoltán,"FIDESZ,KDNP",Pápa,17.0,20140055,2014-04-04,Piros-Kék Kft.,PIROS-KÉK KFT,"Plakát nyomtatása, választási szórólap elkészítése","K342 (plakát nyomtatása, szórólap elkészítése)",K342,2014-04-04,54000.0,14580.0,68580.0,68580.0,https://docs.google.com/folderview?id=0B1ve-jHPt_yfVV9vWXZQLWJmMkE&usp=drivesdk
72,999,Tóthné Meggyes Katalin,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykáta,1.0,0619/00182,2014-03-21,Shell Hung.Zrt.,SHELL,üzemanyag,kampányolás,K312D,2014-03-21,,,10001.0,10001.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLTNPeTh5TkFXcTQ/view?usp=drivesdk
73,999,Tóthné Meggyes Katalin,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykáta,2.0,YK2SA8501092,2014-03-14,Herczeg Quality Kft,HERCZEG QUALITY KFT,Molino ,figyelemfelkeltés,K342,2014-03-21,49500.0,13365.0,62865.0,62865.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLTNPeTh5TkFXcTQ/view?usp=drivesdk
74,999,Tóthné Meggyes Katalin,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykáta,3.0,XX2SA2636551,2014-04-04,Takács Mártonné,TAKÁCS MÁRTONNÉ,"Matrica, szórólap","figyelemfelkeltés, ismertetés",K342,2014-04-04,21920.0,5918.0,27838.0,27838.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLTNPeTh5TkFXcTQ/view?usp=drivesdk
75,999,Tóthné Meggyes Katalin,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykáta,4.0,0633/00270,2014-04-04,Shell Hung.Zrt,SHELL,üzemanyag,kampányolás,K312D,2014-04-04,,,11002.0,11002.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLTNPeTh5TkFXcTQ/view?usp=drivesdk
76,999,Tóthné Meggyes Katalin,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykáta,5.0,0635/00143,2014-04-06,Shell Hung.Zrt,SHELL,üzemanyag,kampányolás,K312D,2014-04-06,,,9062.0,9062.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLTNPeTh5TkFXcTQ/view?usp=drivesdk
82,777,Tilki Attila,"FIDESZ,KDNP",Vásárosnamény,1.0,1122/2014,2014-04-03,Lénárd Zászlókészítő és Textilnyomó Kft.,LENÁRD ZÁSZLÓKÉSZÍTŐ ÉS TEXTIL KFT,Molinó,Kampánytevékenység: A jelölt népszerűsítése molinók készítése által,K342,2014-04-03,300000.0,81000.0,381000.0,381000.0,"https://drive.google.com/file/d/0B1ve-jHPt_yfMzFJY3V2bHhwT2c/view?usp=drivesdk,
https://drive.google.com/file/d/0B1ve-jHPt_yfVTV0VDVDVVVXR1E/view?usp=drivesdk"
83,777,Tilki Attila,"FIDESZ,KDNP",Vásárosnamény,2.0,150066564,2014-04-01,Magyar Posta Zrt.,MAGYAR POST ZRT,Reklámkiadvány,Szóróanyag postai feladása,K342,2014-04-04,151900.0,41013.0,192913.0,192913.0,"https://drive.google.com/file/d/0B1ve-jHPt_yfMzFJY3V2bHhwT2c/view?usp=drivesdk,
https://drive.google.com/file/d/0B1ve-jHPt_yfVTV0VDVDVVVXR1E/view?usp=drivesdk"
84,777,Tilki Attila,"FIDESZ,KDNP",Vásárosnamény,3.0,150066322,2014-03-28,Magyar Posta Zrt.,MAGYAR POST ZRT,Reklámkiadvány,Szóróanyag postai feladása,K342,2014-04-04,176700.0,47709.0,224409.0,224409.0,"https://drive.google.com/file/d/0B1ve-jHPt_yfMzFJY3V2bHhwT2c/view?usp=drivesdk,
https://drive.google.com/file/d/0B1ve-jHPt_yfVTV0VDVDVVVXR1E/view?usp=drivesdk"
85,777,Tilki Attila,"FIDESZ,KDNP",Vásárosnamény,4.0,150066316,2014-03-28,Magyar Posta Zrt.,MAGYAR POST ZRT,Reklámkiadvány,Szóróanyag ,K342,2014-04-04,151900.0,41013.0,192913.0,192913.0,"https://drive.google.com/file/d/0B1ve-jHPt_yfMzFJY3V2bHhwT2c/view?usp=drivesdk,
https://drive.google.com/file/d/0B1ve-jHPt_yfVTV0VDVDVVVXR1E/view?usp=drivesdk"
86,974,Dúró Dóra,JOBBIK,Budapest VIII.ker.,1.0,NQ9SB5925659,2014-03-31,Destina Tanácsadó és Szolgáltató Bt.,DESTINA TANÁCSADÓ ÉS SZOLGÁLTATÓ BT,"Grafikai tervezés, nyomdai előkészítés",Választók tájékoztatása kiadvánnyal,K342,2014-04-03,32000.0,0.0,32000.0,32000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOTRsWU9NZm1jdUU/view?usp=drivesdk
87,974,Dúró Dóra,JOBBIK,Budapest VIII.ker.,2.0,NQ9SB0994135,2014-03-24,BringaBoard Trekking-City Kft.,BRINGA BOARD TREECKING CITY KFT,"Plakát, irodaszer","Választók tájékoztatása, eszközök beszerzése",K342,2014-04-03,153950.0,41566.0,195516.0,195516.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOTRsWU9NZm1jdUU/view?usp=drivesdk
88,974,Dúró Dóra,JOBBIK,Budapest VIII.ker.,3.0,H-00053/2014,2014-03-31,B.Liz-Art Kft.,BLIZ-ART KFT,"Reklámkampány, plakátgyártás",Reklámkampány,K342,2014-03-14,55000.0,14850.0,69850.0,69850.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOTRsWU9NZm1jdUU/view?usp=drivesdk
89,974,Dúró Dóra,JOBBIK,Budapest VIII.ker.,4.0,2014/V00011,2014-02-27,Ferencvárosi Művelődési Központ,FERENCVÁROSI MŰVELŐDÉSI KÖZPONT,Terembér,Rendezvény,K333,2014-03-05,90000.0,0.0,90000.0,90000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOTRsWU9NZm1jdUU/view?usp=drivesdk
90,974,Dúró Dóra,JOBBIK,Budapest VIII.ker.,5.0,14/1109,2014-03-26,Pharma Press Nyomdaipari Kft.,PHARMA PRESS KFT,Szórólap,Választók tájékoztatása,K342,2014-03-31,108900.0,29403.0,138303.0,138303.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOTRsWU9NZm1jdUU/view?usp=drivesdk
91,974,Dúró Dóra,JOBBIK,Budapest VIII.ker.,6.0,NQ9SB5453216,2014-03-25,Mester-Ker Kft.,MESTER KER KFT,Óriásplakát,Reklámkampány,K342,2014-03-27,372800.0,100656.0,473456.0,473456.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOTRsWU9NZm1jdUU/view?usp=drivesdk
92,617,Alföldi Lakatos Gábor,MCP,Debrecen,1.0,12014/43,2014-03-13,T-Henzol Kft.,T-HENZOL KFT,Terembérlés,Gyűlés rendez.,K333,2014-03-21,200000.0,0.0,200000.0,200000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
93,617,Alföldi Lakatos Gábor,MCP,Debrecen,2.0,15124,2014-03-13,M. Telekom,MAGYAR TELECOM NYRT,Feltöltőkártya,telefonálás,K322,2014-03-13,8268.0,2232.0,10500.0,10500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
94,617,Alföldi Lakatos Gábor,MCP,Debrecen,3.0,1784/08,2014-03-14,Penta-ÉP Kft.,PENTA-ÉP KFT,Benzinvásárlás,Utazáshoz kamp.,K312D,2014-03-14,9687.0,2615.0,12302.0,12302.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
95,617,Alföldi Lakatos Gábor,MCP,Debrecen,4.0,1786/11,2014-03-16,Penta-ÉP Kft.,PENTA-ÉP KFT,Benzinvásárlás,Utazáshoz,K312D,2014-03-16,9449.0,2551.0,12000.0,12000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
96,617,Alföldi Lakatos Gábor,MCP,Debrecen,5.0,473,2014-03-16,Lidl Mo.,LIDL,Feltöltőkártya,Telefonálás,K312A,2014-03-16,2756.0,744.0,3500.0,3500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
97,617,Alföldi Lakatos Gábor,MCP,Debrecen,6.0,1787/08,2014-03-17,Penta-ÉP Kft.,PENTA-ÉP KFT,Feltöltés,Telefonálás,K312D,2014-03-17,2362.0,638.0,3000.0,3000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
98,617,Alföldi Lakatos Gábor,MCP,Debrecen,7.0,1787/09,2014-03-17,Penta-ÉP Kft.,PENTA-ÉP KFT,Feltöltés,Telefonálás,K312D,2014-03-17,2362.0,638.0,3000.0,3000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
99,617,Alföldi Lakatos Gábor,MCP,Debrecen,8.0,16167,2014-03-18,M. Telekom,MAGYAR TELECOM NYRT,Feltöltőkártya ,Telefonálás,K322,2014-03-18,5512.0,1488.0,7000.0,7000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
100,617,Alföldi Lakatos Gábor,MCP,Debrecen,1.0,16398,2014-03-19,M. Telekom,MAGYAR TELECOM NYRT,Feltöltőkártya,Telefonálás,K322,2014-03-19,5512.0,1488.0,7000.0,7000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
101,617,Alföldi Lakatos Gábor,MCP,Debrecen,2.0,52,2014-03-21,T-Henzol Kft.,T-HENZOL KFT,Terembérlés,Kampánygyűlés,K333,2014-03-21,200000.0,0.0,200000.0,200000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
102,617,Alföldi Lakatos Gábor,MCP,Debrecen,3.0,1790/48,2014-03-20,Penta-ÉP Kft.,PENTA-ÉP KFT,Üzemanyag,utazáshoz,K312D,2014-03-20,3937.0,1063.0,5000.0,5000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
103,617,Alföldi Lakatos Gábor,MCP,Debrecen,4.0,1790/09,2014-03-20,Penta-ÉP Kft.,PENTA-ÉP KFT,Mobil feltöltés,Telefonálás,K312D,2014-03-20,2362.0,638.0,3000.0,3000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
104,617,Alföldi Lakatos Gábor,MCP,Debrecen,5.0,1791/23,2014-03-21,Penta-ÉP Kft.,PENTA-ÉP KFT,Mobil feltöltés,Telefonálás,K312D,2014-03-21,2362.0,638.0,3000.0,3000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
105,617,Alföldi Lakatos Gábor,MCP,Debrecen,6.0,1791/20,2014-03-21,Penta-ÉP Kft.,PENTA-ÉP KFT,Üzemanyag,Utazáshoz,K312D,2014-03-21,8852.0,2390.0,11242.0,11242.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
106,617,Alföldi Lakatos Gábor,MCP,Debrecen,7.0,819/06,2014-03-21,Shell H. Zrt.,SHELL,Üzemanyag,Utazáshoz,K312D,2014-03-21,7875.0,2126.0,10001.0,10001.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
107,617,Alföldi Lakatos Gábor,MCP,Debrecen,8.0,1792/10,2014-03-22,Penta-ÉP Kft.,PENTA-ÉP KFT,Mobil feltöltés,Telefonálás,K312D,2014-03-22,2362.0,638.0,3000.0,3000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
109,617,Alföldi Lakatos Gábor,MCP,Debrecen,2.0,1793/14,2014-03-23,Penta-ÉP Kft.,PENTA-ÉP KFT,Mobilfeltöltés,Telefonálás,K312D,2014-03-23,924.0,255.0,1200.0,1200.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
110,617,Alföldi Lakatos Gábor,MCP,Debrecen,3.0,486,2014-03-25,Lidl Mo.,LIDL,Feltöltés,Telefonálás,K312A,2014-03-25,1181.0,319.0,1500.0,1500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
111,617,Alföldi Lakatos Gábor,MCP,Debrecen,4.0,487,2014-03-25,Lidl Mo.,LIDL,Feltöltés,Telefonálás,K312A,2014-03-25,1181.0,319.0,1500.0,1500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
112,617,Alföldi Lakatos Gábor,MCP,Debrecen,5.0,1796/21,2014-03-26,Penta-ÉP Kft.,PENTA-ÉP KFT,Üzemanyag,Utazáshoz,K312D,2014-03-26,5517.0,1489.0,7006.0,7006.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
